case_id,config,distance_ratio,emergency,exact_match,first_path_work,found,nodes,quality_budget_used,repair,seed,steps,strategy,target_work,time_ms,topology,total_work,valid,within_10pct,work_goal_ratio
13,repair_less,1.0,False,True,39,True,381,152,False,1,4,geometric_corridor,191,2.793372999803978,wall,191,True,True,0.5013123359580053
14,repair_less,1.0,False,True,39,True,381,152,False,2,4,geometric_corridor,191,2.8604939998331247,wall,191,True,True,0.5013123359580053
15,repair_less,1.0,False,True,79,True,1561,702,False,0,6,geometric_corridor,781,11.87442100035696,wall,781,True,True,0.5003203074951954
16,repair_less,1.0,False,True,79,True,1561,702,False,1,6,geometric_corridor,781,12.190237000140769,wall,781,True,True,0.5003203074951954
17,repair_less,1.0,False,True,84,True,1561,697,False,2,6,geometric_corridor,781,11.963374000515614,wall,781,True,True,0.5003203074951954
18,repair_less,1.0,True,True,,True,362,0,False,0,15,geometric_corridor,181,6.572653999683098,double_wall,488,True,True,1.3480662983425415
19,repair_less,1.0,False,True,,True,362,0,False,1,7,geometric_corridor,181,5.221356000220112,double_wall,195,True,True,0.5386740331491713
20,repair_less,1.0,True,True,,True,362,0,False,2,15,geometric_corridor,181,6.393984000169439,double_wall,488,True,True,1.3480662983425415
21,repair_less,1.0,True,True,,True,1522,0,False,0,57,geometric_corridor,761,27.160827000443533,double_wall,2069,True,True,1.3593955321944808
22,repair_less,1.0,True,True,,True,1522,0,False,1,40,geometric_corridor,761,26.5919200001008,double_wall,1670,True,True,1.0972404730617609
23,repair_less,1.0,True,True,,True,1522,0,False,2,57,geometric_corridor,761,27.494060000208265,double_wall,2069,True,True,1.3593955321944808
24,repair_less,1.0,False,True,39,True,368,145,False,0,4,geometric_corridor,184,2.82903700008319,u_shape,184,True,True,0.5
25,repair_less,1.0,False,True,39,True,368,145,False,1,4,geometric_corridor,184,2.6645590005500708,u_shape,184,True,True,0.5
26,repair_less,1.0,False,True,39,True,368,145,False,2,4,geometric_corridor,184,2.6466419994903845,u_shape,184,True,True,0.5
27,repair_less,1.0,False,True,79,True,1538,690,False,0,6,geometric_corridor,769,12.111027999708313,u_shape,769,True,True,0.5
28,repair_less,1.0,False,True,79,True,1538,690,False,1,6,geometric_corridor,769,11.736131999896315,u_shape,769,True,True,0.5
29,repair_less,1.0,False,True,79,True,1538,690,False,2,6,geometric_corridor,769,12.568486999953166,u_shape,769,True,True,0.5
30,repair_less,1.0,False,True,39,True,370,146,False,0,4,geometric_corridor,185,3.8486949997604825,culdesac,185,True,True,0.5
31,repair_less,1.0,False,True,39,True,370,146,False,1,4,geometric_corridor,185,2.7124719999847002,culdesac,185,True,True,0.5
32,repair_less,1.0,False,True,39,True,370,146,False,2,4,geometric_corridor,185,2.7161970001543523,culdesac,185,True,True,0.5
33,repair_less,1.0,False,True,79,True,1540,691,False,0,6,geometric_corridor,770,12.055043000145815,culdesac,770,True,True,0.5
34,repair_less,1.0,False,True,79,True,1540,691,False,1,6,geometric_corridor,770,11.684223999509413,culdesac,770,True,True,0.5
35,repair_less,1.0,False,True,79,True,1540,691,False,2,6,geometric_corridor,770,11.73186599953624,culdesac,770,True,True,0.5
36,repair_less,1.0,False,True,,True,346,0,False,0,81,geometric_corridor,173,5.377841000154149,spiral,173,True,True,0.5
37,repair_less,1.0,False,True,,True,346,0,False,1,81,geometric_corridor,173,5.275527999401675,spiral,173,True,True,0.5
38,repair_less,1.0,False,True,,True,346,0,False,2,81,geometric_corridor,173,5.285592000291217,spiral,173,True,True,0.5
39,repair_less,1.0,False,True,,True,1356,0,False,0,274,geometric_corridor,678,20.725579999634647,spiral,678,True,True,0.5
40,repair_less,1.0,False,True,,True,1356,0,False,1,274,geometric_corridor,678,20.96852700015006,spiral,678,True,True,0.5
41,repair_less,1.0,False,True,,True,1356,0,False,2,274,geometric_corridor,678,20.675664999544097,spiral,678,True,True,0.5
42,repair_less,1.0,False,True,39,True,351,137,False,0,4,geometric_corridor,176,2.530427000237978,random_obstacles,176,True,True,0.5014245014245015
43,repair_less,1.0,False,True,40,True,343,126,False,1,4,geometric_corridor,172,2.488803999767697,random_obstacles,166,True,True,0.4839650145772595
44,repair_less,1.0,False,True,41,True,350,134,False,2,4,geometric_corridor,175,2.4938210008258466,random_obstacles,175,True,True,0.5
45,repair_less,1.0,False,True,82,True,1388,612,False,0,6,geometric_corridor,694,10.144851000404742,random_obstacles,694,True,True,0.5
46,repair_less,1.0,False,True,85,True,1411,621,False,1,6,geometric_corridor,706,10.471073999724467,random_obstacles,706,True,True,0.5003543586109143
47,repair_less,1.0,False,True,80,True,1415,628,False,2,6,geometric_corridor,708,11.308666999866546,random_obstacles,708,True,True,0.5003533568904593
48,repair_less,1.0,True,True,,False,380,0,False,0,19,geometric_corridor,190,7.375584999863349,disconnected,796,True,True,2.094736842105263
49,repair_less,1.0,True,True,,False,380,0,False,1,19,geometric_corridor,190,7.177576999310986,disconnected,796,True,True,2.094736842105263
50,repair_less,1.0,True,True,,False,380,0,False,2,19,geometric_corridor,190,7.217335999484931,disconnected,796,True,True,2.094736842105263
51,repair_less,1.0,True,True,,False,1560,0,False,0,74,geometric_corridor,780,30.634857000222837,disconnected,3296,True,True,2.112820512820513
52,repair_less,1.0,True,True,,False,1560,0,False,1,74,geometric_corridor,780,30.60473200002889,disconnected,3296,True,True,2.112820512820513
53,repair_less,1.0,True,True,,False,1560,0,False,2,74,geometric_corridor,780,30.543679999937012,disconnected,3296,True,True,2.112820512820513
54,repair_less,1.0460231495393717,False,False,20,True,400,180,False,0,3,geometric_corridor,200,5.715541000427038,random_geometric,200,True,True,0.5
55,repair_less,1.0,False,True,,True,400,0,False,0,4,portal,200,9.400938999533537,clustered,200,True,True,0.5
56,repair_less,1.0,False,True,43,True,400,40,True,0,4,hub_aware,200,2.7595919991654227,scale_free_pos,83,True,True,0.2075
57,repair_less,1.0,False,True,43,True,400,40,True,0,4,hub_aware,200,0.34954700004163897,scale_free_no_pos,83,True,True,0.2075
58,repair_less,1.047172207305179,False,False,19,True,400,181,False,1,3,geometric_corridor,200,5.780708999736817,random_geometric,200,True,True,0.5
59,repair_less,1.0,False,True,,True,400,0,False,1,137,portal,200,12.445772999853943,clustered,200,True,True,0.5
60,repair_less,1.0,False,True,,True,400,0,False,1,4,hub_aware,200,5.684603999725368,scale_free_pos,200,True,True,0.5
61,repair_less,1.0,False,True,,True,400,0,False,1,4,hub_aware,200,3.063060999920708,scale_free_no_pos,200,True,True,0.5
62,repair_less,1.0869735678242203,False,False,25,True,400,175,False,2,4,geometric_corridor,200,5.71374800074409,random_geometric,200,True,True,0.5
63,repair_less,1.0890525059745904,True,False,,True,400,0,False,2,19,portal,200,14.221641000403906,clustered,607,True,True,1.5175
64,repair_less,1.0,False,True,64,True,400,40,True,2,4,hub_aware,200,2.824740000505699,scale_free_pos,104,True,True,0.26
65,repair_less,1.0,False,True,64,True,400,40,True,2,4,hub_aware,200,0.4038090000904049,scale_free_no_pos,104,True,True,0.26
66,repair_less,1.0444813311179493,False,False,28,True,900,422,False,0,4,geometric_corridor,450,13.506663000043773,random_geometric,450,True,True,0.5
67,repair_less,1.0,False,True,,True,900,0,False,0,254,portal,450,29.56343099958758,clustered,450,True,True,0.5
68,repair_less,1.0,False,True,144,True,900,90,True,0,6,hub_aware,450,6.911375000527187,scale_free_pos,234,True,True,0.26
69,repair_less,1.0,False,True,144,True,900,90,True,0,6,hub_aware,450,0.9347300001536496,scale_free_no_pos,234,True,True,0.26
70,repair_less,1.0487805439979778,False,False,30,True,900,420,False,1,4,geometric_corridor,450,13.2988289997229,random_geometric,450,True,True,0.5
71,repair_less,1.118170906281548,False,False,,True,900,0,False,1,7,portal,450,22.24266999928659,clustered,450,True,False,0.5
72,repair_less,1.25,False,False,,True,900,0,False,1,9,hub_aware,450,14.151464999486052,scale_free_pos,450,True,False,0.5
73,repair_less,1.0,False,True,,True,900,0,False,1,5,hub_aware,450,5.816453000079491,scale_free_no_pos,450,True,True,0.5
74,repair_less,1.0945885541825005,False,False,30,True,900,420,False,2,4,geometric_corridor,450,13.436276999527763,random_geometric,450,True,True,0.5
75,repair_less,1.0000000000000002,False,True,,True,900,0,False,2,287,portal,450,30.185727000571205,clustered,450,True,True,0.5
76,repair_less,1.0,False,True,144,True,900,64,True,2,5,hub_aware,450,7.296720000340429,scale_free_pos,208,True,True,0.2311111111111111
77,repair_less,1.0,False,True,144,True,900,64,True,2,5,hub_aware,450,0.9162329997707275,scale_free_no_pos,208,True,True,0.2311111111111111
0,wide_corridor,1.0,False,True,39,True,400,161,False,0,4,geometric_corridor,200,3.0118149998088484,open,200,True,True,0.5
1,wide_corridor,1.0,False,True,39,True,400,161,False,1,4,geometric_corridor,200,2.9514640000343206,open,200,True,True,0.5
2,wide_corridor,1.0,False,True,39,True,400,161,False,2,4,geometric_corridor,200,2.955560000373225,open,200,True,True,0.5
3,wide_corridor,1.0,False,True,79,True,1600,721,False,0,6,geometric_corridor,800,13.053025999397505,open,800,True,True,0.5
4,wide_corridor,1.0,False,True,79,True,1600,721,False,1,6,geometric_corridor,800,12.399299000207975,open,800,True,True,0.5
5,wide_corridor,1.0,False,True,79,True,1600,721,False,2,6,geometric_corridor,800,12.471908999941661,open,800,True,True,0.5
6,wide_corridor,0.9999999999999999,False,True,283,True,400,0,False,0,113,weighted_cost,200,2.027509000072314,weighted_noise,283,True,True,0.7075
7,wide_corridor,0.9999999999999999,False,True,284,True,400,0,False,1,117,weighted_cost,200,1.9045429999096086,weighted_noise,284,True,True,0.71
8,wide_corridor,1.0,False,True,278,True,400,0,False,2,117,weighted_cost,200,1.9437729997662245,weighted_noise,278,True,True,0.695
9,wide_corridor,0.9999999999999999,False,True,1152,True,1600,0,False,0,478,weighted_cost,800,8.954169999924488,weighted_noise,1152,True,True,0.72
10,wide_corridor,1.0055542845825622,False,False,1152,True,1600,0,False,1,471,weighted_cost,800,8.700788000169268,weighted_noise,1152,True,True,0.72
11,wide_corridor,1.04527567976037,False,False,,True,1600,0,False,2,10,weighted_cost,800,16.899068000384432,weighted_noise,1152,True,True,0.72
12,wide_corridor,1.0,False,True,39,True,381,152,False,0,4,geometric_corridor,191,2.8590239999175537,wall,191,True,True,0.5013123359580053
13,wide_corridor,1.0,False,True,39,True,381,152,False,1,4,geometric_corridor,191,2.804722000291804,wall,191,True,True,0.5013123359580053
14,wide_corridor,1.0,False,True,39,True,381,152,False,2,4,geometric_corridor,191,2.7860139998665545,wall,191,True,True,0.5013123359580053
15,wide_corridor,1.0,False,True,79,True,1561,702,False,0,6,geometric_corridor,781,12.011644000267552,wall,781,True,True,0.5003203074951954
16,wide_corridor,1.0,False,True,79,True,1561,702,False,1,6,geometric_corridor,781,12.391057000058936,wall,781,True,True,0.5003203074951954
17,wide_corridor,1.0,False,True,84,True,1561,697,False,2,6,geometric_corridor,781,11.903321000318101,wall,781,True,True,0.5003203074951954
18,wide_corridor,1.0,True,True,,True,362,0,False,0,15,geometric_corridor,181,6.4550600000075065,double_wall,488,True,True,1.3480662983425415
19,wide_corridor,1.0,False,True,,True,362,0,False,1,7,geometric_corridor,181,5.199735000132932,double_wall,195,True,True,0.5386740331491713
20,wide_corridor,1.0,True,True,,True,362,0,False,2,15,geometric_corridor,181,6.438475000322796,double_wall,488,True,True,1.3480662983425415
21,wide_corridor,1.0,True,True,,True,1522,0,False,0,57,geometric_corridor,761,27.146900999468926,double_wall,2069,True,True,1.3593955321944808
22,wide_corridor,1.0,True,True,,True,1522,0,False,1,40,geometric_corridor,761,26.410970000142697,double_wall,1670,True,True,1.0972404730617609
23,wide_corridor,1.0,True,True,,True,1522,0,False,2,57,geometric_corridor,761,26.885115999903064,double_wall,2069,True,True,1.3593955321944808
24,wide_corridor,1.0,False,True,39,True,368,145,False,0,4,geometric_corridor,184,2.742117000707367,u_shape,184,True,True,0.5
25,wide_corridor,1.0,False,True,39,True,368,145,False,1,4,geometric_corridor,184,2.7027980004277197,u_shape,184,True,True,0.5
26,wide_corridor,1.0,False,True,39,True,368,145,False,2,4,geometric_corridor,184,2.683149000404228,u_shape,184,True,True,0.5
27,wide_corridor,1.0,False,True,79,True,1538,690,False,0,6,geometric_corridor,769,11.832152999886603,u_shape,769,True,True,0.5
28,wide_corridor,1.0,False,True,79,True,1538,690,False,1,6,geometric_corridor,769,11.97548900017864,u_shape,769,True,True,0.5
29,wide_corridor,1.0,False,True,79,True,1538,690,False,2,6,geometric_corridor,769,11.86027599942463,u_shape,769,True,True,0.5
30,wide_corridor,1.0,False,True,39,True,370,146,False,0,4,geometric_corridor,185,2.7495280000948696,culdesac,185,True,True,0.5
31,wide_corridor,1.0,False,True,39,True,370,146,False,1,4,geometric_corridor,185,2.697711000109848,culdesac,185,True,True,0.5
32,wide_corridor,1.0,False,True,39,True,370,146,False,2,4,geometric_corridor,185,2.678321000530559,culdesac,185,True,True,0.5
33,wide_corridor,1.0,False,True,79,True,1540,691,False,0,6,geometric_corridor,770,11.856129000079818,culdesac,770,True,True,0.5
34,wide_corridor,1.0,False,True,79,True,1540,691,False,1,6,geometric_corridor,770,11.757059999581543,culdesac,770,True,True,0.5
35,wide_corridor,1.0,False,True,79,True,1540,691,False,2,6,geometric_corridor,770,12.436234999768203,culdesac,770,True,True,0.5
36,wide_corridor,1.0,False,True,,True,346,0,False,0,81,geometric_corridor,173,5.446457999823906,spiral,173,True,True,0.5
37,wide_corridor,1.0,False,True,,True,346,0,False,1,81,geometric_corridor,173,5.256431000816519,spiral,173,True,True,0.5
38,wide_corridor,1.0,False,True,,True,346,0,False,2,81,geometric_corridor,173,5.287328000122216,spiral,173,True,True,0.5
39,wide_corridor,1.0,False,True,,True,1356,0,False,0,274,geometric_corridor,678,20.813043999623915,spiral,678,True,True,0.5
40,wide_corridor,1.0,False,True,,True,1356,0,False,1,274,geometric_corridor,678,22.8859310000189,spiral,678,True,True,0.5
41,wide_corridor,1.0,False,True,,True,1356,0,False,2,274,geometric_corridor,678,22.428010999647086,spiral,678,True,True,0.5
42,wide_corridor,1.0,False,True,39,True,351,137,False,0,4,geometric_corridor,176,3.3969659998547286,random_obstacles,176,True,True,0.5014245014245015
43,wide_corridor,1.0,False,True,40,True,343,126,False,1,4,geometric_corridor,172,2.855959000044095,random_obstacles,166,True,True,0.4839650145772595
44,wide_corridor,1.0,False,True,41,True,350,134,False,2,4,geometric_corridor,175,2.5232770003640326,random_obstacles,175,True,True,0.5
45,wide_corridor,1.0,False,True,82,True,1388,612,False,0,6,geometric_corridor,694,10.492651999811642,random_obstacles,694,True,True,0.5
46,wide_corridor,1.0,False,True,85,True,1411,621,False,1,6,geometric_corridor,706,10.538761999669077,random_obstacles,706,True,True,0.5003543586109143
47,wide_corridor,1.0,False,True,80,True,1415,628,False,2,6,geometric_corridor,708,10.69666000057623,random_obstacles,708,True,True,0.5003533568904593
48,wide_corridor,1.0,True,True,,False,380,0,False,0,19,geometric_corridor,190,7.441678000759566,disconnected,796,True,True,2.094736842105263
49,wide_corridor,1.0,True,True,,False,380,0,False,1,19,geometric_corridor,190,7.249437999234942,disconnected,796,True,True,2.094736842105263
50,wide_corridor,1.0,True,True,,False,380,0,False,2,19,geometric_corridor,190,7.321557000068424,disconnected,796,True,True,2.094736842105263
51,wide_corridor,1.0,True,True,,False,1560,0,False,0,74,geometric_corridor,780,31.07003000059194,disconnected,3296,True,True,2.112820512820513
52,wide_corridor,1.0,True,True,,False,1560,0,False,1,74,geometric_corridor,780,30.94319899992115,disconnected,3296,True,True,2.112820512820513
53,wide_corridor,1.0,True,True,,False,1560,0,False,2,74,geometric_corridor,780,30.69959100048436,disconnected,3296,True,True,2.112820512820513
54,wide_corridor,1.0460231495393717,False,False,20,True,400,180,False,0,3,geometric_corridor,200,5.831159000081243,random_geometric,200,True,True,0.5
55,wide_corridor,1.0,False,True,,True,400,0,False,0,4,portal,200,9.313173000009556,clustered,200,True,True,0.5
56,wide_corridor,1.0,False,True,43,True,400,48,True,0,5,hub_aware,200,2.8053629994246876,scale_free_pos,91,True,True,0.2275
57,wide_corridor,1.0,False,True,43,True,400,48,True,0,5,hub_aware,200,0.3696180001497851,scale_free_no_pos,91,True,True,0.2275
58,wide_corridor,1.047172207305179,False,False,19,True,400,181,False,1,3,geometric_corridor,200,5.74896499983879,random_geometric,200,True,True,0.5
59,wide_corridor,1.0,False,True,,True,400,0,False,1,137,portal,200,12.83859199975268,clustered,200,True,True,0.5
60,wide_corridor,1.0,False,True,,True,400,0,False,1,6,hub_aware,200,5.665489000421076,scale_free_pos,200,True,True,0.5
61,wide_corridor,1.0,False,True,,True,400,0,False,1,6,hub_aware,200,2.495334999366605,scale_free_no_pos,200,True,True,0.5
62,wide_corridor,1.0869735678242203,False,False,25,True,400,175,False,2,4,geometric_corridor,200,5.744748000324762,random_geometric,200,True,True,0.5
63,wide_corridor,1.0890525059745904,True,False,,True,400,0,False,2,19,portal,200,14.25789299992175,clustered,607,True,True,1.5175
64,wide_corridor,1.0,False,True,64,True,400,72,True,2,6,hub_aware,200,3.279778000432998,scale_free_pos,136,True,True,0.34
65,wide_corridor,1.0,False,True,64,True,400,72,True,2,6,hub_aware,200,0.4589729996951064,scale_free_no_pos,136,True,True,0.34
66,wide_corridor,1.0444813311179493,False,False,28,True,900,422,False,0,4,geometric_corridor,450,13.957228999970539,random_geometric,450,True,True,0.5
67,wide_corridor,1.0,False,True,,True,900,0,False,0,254,portal,450,29.73294299954432,clustered,450,True,True,0.5
68,wide_corridor,1.0,False,True,144,True,900,137,True,0,8,hub_aware,450,6.858948999251879,scale_free_pos,281,True,True,0.31222222222222223
69,wide_corridor,1.0,False,True,144,True,900,137,True,0,8,hub_aware,450,0.9886719999485649,scale_free_no_pos,281,True,True,0.31222222222222223
70,wide_corridor,1.0487805439979778,False,False,30,True,900,420,False,1,4,geometric_corridor,450,13.497416000063822,random_geometric,450,True,True,0.5
71,wide_corridor,1.118170906281548,False,False,,True,900,0,False,1,7,portal,450,22.502454000459693,clustered,450,True,False,0.5
72,wide_corridor,1.0,False,True,,True,900,0,False,1,5,hub_aware,450,13.426169000013033,scale_free_pos,450,True,True,0.5
73,wide_corridor,1.0,False,True,,True,900,0,False,1,5,hub_aware,450,5.75634600045305,scale_free_no_pos,450,True,True,0.5
74,wide_corridor,1.0945885541825005,False,False,30,True,900,420,False,2,4,geometric_corridor,450,13.682495000466588,random_geometric,450,True,True,0.5
75,wide_corridor,1.0000000000000002,False,True,,True,900,0,False,2,287,portal,450,32.29313599968009,clustered,450,True,True,0.5
76,wide_corridor,1.0,False,True,144,True,900,64,True,2,5,hub_aware,450,7.324862000132271,scale_free_pos,208,True,True,0.2311111111111111
77,wide_corridor,1.0,False,True,144,True,900,64,True,2,5,hub_aware,450,0.9490119991824031,scale_free_no_pos,208,True,True,0.2311111111111111
0,low_work_045,1.0,False,True,39,True,400,141,False,0,4,geometric_corridor,180,3.1747110006108414,open,180,True,True,0.45
1,low_work_045,1.0,False,True,39,True,400,141,False,1,4,geometric_corridor,180,4.657507999581867,open,180,True,True,0.45
2,low_work_045,1.0,False,True,39,True,400,141,False,2,4,geometric_corridor,180,3.1574140002703643,open,180,True,True,0.45
3,low_work_045,1.0,False,True,79,True,1600,641,False,0,6,geometric_corridor,720,12.712652000118396,open,720,True,True,0.45
4,low_work_045,1.0,False,True,79,True,1600,641,False,1,6,geometric_corridor,720,13.626370000565657,open,720,True,True,0.45
5,low_work_045,1.0,False,True,79,True,1600,641,False,2,6,geometric_corridor,720,12.226298000314273,open,720,True,True,0.45
6,low_work_045,0.9999999999999999,False,True,283,True,400,0,False,0,113,weighted_cost,180,2.07801600026869,weighted_noise,283,True,True,0.7075
7,low_work_045,0.9999999999999999,False,True,284,True,400,0,False,1,117,weighted_cost,180,1.908248999825446,weighted_noise,284,True,True,0.71
8,low_work_045,1.0,False,True,278,True,400,0,False,2,117,weighted_cost,180,1.9020500003534835,weighted_noise,278,True,True,0.695
9,low_work_045,0.9999999999999999,False,True,1152,True,1600,0,False,0,478,weighted_cost,720,8.725144999516488,weighted_noise,1152,True,True,0.72
10,low_work_045,1.0055542845825622,False,False,1152,True,1600,0,False,1,471,weighted_cost,720,9.219942000527226,weighted_noise,1152,True,True,0.72
11,low_work_045,1.04527567976037,False,False,,True,1600,0,False,2,10,weighted_cost,720,16.996516000290285,weighted_noise,1152,True,True,0.72
12,low_work_045,1.0,False,True,39,True,381,133,False,0,4,geometric_corridor,172,2.940616999694612,wall,172,True,True,0.45144356955380577
13,low_work_045,1.0,False,True,39,True,381,133,False,1,4,geometric_corridor,172,2.7844410005855025,wall,172,True,True,0.45144356955380577
14,low_work_045,1.0,False,True,39,True,381,133,False,2,4,geometric_corridor,172,2.787445999274496,wall,172,True,True,0.45144356955380577
15,low_work_045,1.0,False,True,79,True,1561,624,False,0,6,geometric_corridor,703,11.890150999533944,wall,703,True,True,0.45035233824471493
16,low_work_045,1.0,False,True,79,True,1561,624,False,1,6,geometric_corridor,703,12.475194000217016,wall,703,True,True,0.45035233824471493
17,low_work_045,1.0,False,True,84,True,1561,619,False,2,6,geometric_corridor,703,12.196472999676189,wall,703,True,True,0.45035233824471493
18,low_work_045,1.0,True,True,,True,362,0,False,0,15,geometric_corridor,163,6.503271999463323,double_wall,474,True,True,1.3093922651933703
19,low_work_045,1.0,True,True,,True,362,0,False,1,11,geometric_corridor,163,6.243860999347817,double_wall,410,True,True,1.132596685082873
20,low_work_045,1.0,True,True,,True,362,0,False,2,15,geometric_corridor,163,6.317301999843039,double_wall,474,True,True,1.3093922651933703
21,low_work_045,1.0,True,True,,True,1522,0,False,0,57,geometric_corridor,685,26.94038899971929,double_wall,1993,True,True,1.30946123521682
22,low_work_045,1.0,True,True,,True,1522,0,False,1,40,geometric_corridor,685,26.418232000651187,double_wall,1597,True,True,1.0492772667542707
23,low_work_045,1.0,True,True,,True,1522,0,False,2,57,geometric_corridor,685,27.98225700007606,double_wall,1993,True,True,1.30946123521682
24,low_work_045,1.0,False,True,39,True,368,127,False,0,4,geometric_corridor,166,2.7415720005592448,u_shape,166,True,True,0.45108695652173914
25,low_work_045,1.0,False,True,39,True,368,127,False,1,4,geometric_corridor,166,2.681742000277154,u_shape,166,True,True,0.45108695652173914
26,low_work_045,1.0,False,True,39,True,368,127,False,2,4,geometric_corridor,166,2.7231250005570473,u_shape,166,True,True,0.45108695652173914
27,low_work_045,1.0,False,True,79,True,1538,614,False,0,6,geometric_corridor,693,11.941758999455487,u_shape,693,True,True,0.4505851755526658
28,low_work_045,1.0,False,True,79,True,1538,614,False,1,6,geometric_corridor,693,11.918754999896919,u_shape,693,True,True,0.4505851755526658
29,low_work_045,1.0,False,True,79,True,1538,614,False,2,6,geometric_corridor,693,11.84852900041733,u_shape,693,True,True,0.4505851755526658
30,low_work_045,1.0,False,True,39,True,370,128,False,0,4,geometric_corridor,167,2.8761149997080793,culdesac,167,True,True,0.45135135135135135
31,low_work_045,1.0,False,True,39,True,370,128,False,1,4,geometric_corridor,167,2.744346999861591,culdesac,167,True,True,0.45135135135135135
32,low_work_045,1.0,False,True,39,True,370,128,False,2,4,geometric_corridor,167,2.8102859996579355,culdesac,167,True,True,0.45135135135135135
33,low_work_045,1.0,False,True,79,True,1540,614,False,0,6,geometric_corridor,693,11.93115400019451,culdesac,693,True,True,0.45
34,low_work_045,1.0,False,True,79,True,1540,614,False,1,6,geometric_corridor,693,12.060789000315708,culdesac,693,True,True,0.45
35,low_work_045,1.0,False,True,79,True,1540,614,False,2,6,geometric_corridor,693,12.173960000836814,culdesac,693,True,True,0.45
36,low_work_045,1.0,False,True,,True,346,0,False,0,81,geometric_corridor,156,5.525960000341001,spiral,166,True,True,0.4797687861271676
37,low_work_045,1.0,False,True,,True,346,0,False,1,81,geometric_corridor,156,5.221460000029765,spiral,166,True,True,0.4797687861271676
38,low_work_045,1.0,False,True,,True,346,0,False,2,81,geometric_corridor,156,5.2211799993528984,spiral,166,True,True,0.4797687861271676
39,low_work_045,1.0,False,True,,True,1356,0,False,0,274,geometric_corridor,611,20.67106699996657,spiral,611,True,True,0.4505899705014749
40,low_work_045,1.0,False,True,,True,1356,0,False,1,274,geometric_corridor,611,21.074795999993512,spiral,611,True,True,0.4505899705014749
41,low_work_045,1.0,False,True,,True,1356,0,False,2,274,geometric_corridor,611,20.724357000290183,spiral,611,True,True,0.4505899705014749
42,low_work_045,1.0,False,True,39,True,351,119,False,0,4,geometric_corridor,158,2.642333000039798,random_obstacles,158,True,True,0.45014245014245013
43,low_work_045,1.0,False,True,40,True,343,115,False,1,4,geometric_corridor,155,2.485175999936473,random_obstacles,155,True,True,0.4518950437317784
44,low_work_045,1.0,False,True,41,True,350,117,False,2,4,geometric_corridor,158,2.519857999686792,random_obstacles,158,True,True,0.4514285714285714
45,low_work_045,1.0,False,True,82,True,1388,543,False,0,6,geometric_corridor,625,10.09228200018697,random_obstacles,625,True,True,0.45028818443804036
46,low_work_045,1.0,False,True,85,True,1411,550,False,1,6,geometric_corridor,635,10.706377000133216,random_obstacles,635,True,True,0.4500354358610914
47,low_work_045,1.0,False,True,80,True,1415,557,False,2,6,geometric_corridor,637,10.869623000871798,random_obstacles,637,True,True,0.4501766784452297
48,low_work_045,1.0,True,True,,False,380,0,False,0,19,geometric_corridor,171,8.130003999212931,disconnected,796,True,True,2.094736842105263
49,low_work_045,1.0,True,True,,False,380,0,False,1,19,geometric_corridor,171,7.231390000015381,disconnected,796,True,True,2.094736842105263
50,low_work_045,1.0,True,True,,False,380,0,False,2,19,geometric_corridor,171,7.330078999984835,disconnected,796,True,True,2.094736842105263
51,low_work_045,1.0,True,True,,False,1560,0,False,0,74,geometric_corridor,702,31.359257000076468,disconnected,3218,True,True,2.062820512820513
52,low_work_045,1.0,True,True,,False,1560,0,False,1,74,geometric_corridor,702,31.176172000414226,disconnected,3218,True,True,2.062820512820513
53,low_work_045,1.0,True,True,,False,1560,0,False,2,74,geometric_corridor,702,30.988999999863154,disconnected,3218,True,True,2.062820512820513
54,low_work_045,1.0460231495393717,False,False,20,True,400,160,False,0,3,geometric_corridor,180,5.866782999873976,random_geometric,180,True,True,0.45
55,low_work_045,1.0,False,True,,True,400,0,False,0,4,portal,180,9.76690100014821,clustered,180,True,True,0.45
56,low_work_045,1.0,False,True,43,True,400,48,True,0,5,hub_aware,180,2.809565000461589,scale_free_pos,91,True,True,0.2275
57,low_work_045,1.0,False,True,43,True,400,48,True,0,5,hub_aware,180,0.3716199998962111,scale_free_no_pos,91,True,True,0.2275
58,low_work_045,1.047172207305179,False,False,19,True,400,161,False,1,3,geometric_corridor,180,5.910228000175266,random_geometric,180,True,True,0.45
59,low_work_045,1.0,False,True,,True,400,0,False,1,137,portal,180,12.75856099982775,clustered,180,True,True,0.45
60,low_work_045,1.0,False,True,,True,400,0,False,1,6,hub_aware,180,5.639670999698865,scale_free_pos,180,True,True,0.45
61,low_work_045,1.0,False,True,,True,400,0,False,1,6,hub_aware,180,2.3618099994564545,scale_free_no_pos,180,True,True,0.45
62,low_work_045,1.0869735678242203,False,False,25,True,400,155,False,2,4,geometric_corridor,180,5.869827000424266,random_geometric,180,True,True,0.45
63,low_work_045,1.0890525059745904,True,False,,True,400,0,False,2,19,portal,180,14.308927999991283,clustered,587,True,True,1.4675
64,low_work_045,1.0,False,True,64,True,400,72,True,2,6,hub_aware,180,2.9272930005390663,scale_free_pos,136,True,True,0.34
65,low_work_045,1.0,False,True,64,True,400,72,True,2,6,hub_aware,180,0.4534230001809192,scale_free_no_pos,136,True,True,0.34
66,low_work_045,1.0444813311179493,False,False,28,True,900,377,False,0,4,geometric_corridor,405,13.641842000652105,random_geometric,405,True,True,0.45
67,low_work_045,1.0,False,True,,True,900,0,False,0,254,portal,405,32.40076699967176,clustered,405,True,True,0.45
